,영화명,개봉일,매출액,누적매출액,관객수,누적관객수,스크린수,상영횟수,대표국적,배급사,등급,장르,감독,배우
269,무림3대고수전,2018-08-10,5000,5000,1,1,1,1,중국,(주)소나무픽쳐스,12세이상관람가,액션,,
270,무협: 절대비기의 비밀,2018-09-27,5000,5000,1,1,1,1,중국,(주)소나무픽쳐스,12세이상관람가,액션,,
271,베스테르플라테 전투,2017-06-19,5000,5000,1,1,1,1,폴란드,(주)박수엔터테인먼트,12세이상관람가,드라마,,
272,블랙 스완: 흑화,2017-09-26,5000,5000,1,1,1,1,미국,(주)소나무픽쳐스,청소년관람불가,공포(호러),,
273,빅 브라더,2017-12-08,5000,5000,1,1,1,1,홍콩,㈜코리아스크린,15세이상관람가,액션,,견자단
274,사탄의 인형: 상속 받은 저주,2018-01-25,5000,5000,1,1,1,1,미국,(주)소나무픽쳐스,15세이상관람가,공포(호러),,
275,샬롯: 욕망의 법칙,2018-03-26,5000,5000,1,1,1,1,미국,(주)더그레이트컴퍼니,청소년관람불가,멜로/로맨스,,
276,성기사단: 어둠의 마법사,2018-04-27,5000,5000,1,1,1,1,미국,(주)소나무픽쳐스,12세이상관람가,액션,,
277,스윙어:막장불륜멜로,2017-11-09,5000,5000,1,1,1,1,칠레,(주)소나무픽쳐스,청소년관람불가,코미디,,
278,스콜피온: 대테러 진압 작전,2018-01-31,5000,5000,1,1,1,1,우즈베키스탄,(주)소나무픽쳐스,15세이상관람가,액션,,
279,스텝업6: 이어 오브 더 댄스,2018-03-26,5000,5000,1,1,1,1,미국,㈜코리아스크린,,멜로/로맨스,,
280,시크릿 웨폰,2018-04-27,5000,5000,1,1,1,1,러시아,(주)소나무픽쳐스,15세이상관람가,전쟁,,
281,아내의여동생-무삭제,2018-05-30,5000,5000,1,1,1,1,한국,스마일컨텐츠,청소년관람불가,멜로/로맨스,,
282,아이덴티티: 11번째 환자,2018-07-03,5000,5000,1,1,1,1,미국,(주)더그레이트컴퍼니,15세이상관람가,공포(호러),,
283,약점잡힌 간호사,2017-12-08,5000,5000,1,1,1,1,일본,(주)라온컴퍼니플러스,청소년관람불가,멜로/로맨스,,
284,엑소시즘: 귀신과의 대화,2018-01-31,5000,5000,1,1,1,1,포르투갈,(주)더그레이트컴퍼니,청소년관람불가,공포(호러),,
285,옆집소녀3-무삭제,2018-03-06,5000,5000,1,1,1,1,한국,스마일컨텐츠,청소년관람불가,멜로/로맨스,,
286,오로슬란,2018-04-17,5000,5000,1,1,1,1,기타,,,드라마,,
287,인 더 다크: 악령의 부활,2018-11-20,5000,5000,1,1,1,1,영국,(주)더그레이트컴퍼니,청소년관람불가,공포(호러),,
288,임파서블 미션,2018-10-12,5000,5000,1,1,1,1,스페인,(주)박수엔터테인먼트,,액션,,
289,정사: 금지된 사랑,2018-09-18,5000,5000,1,1,1,1,헝가리,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,,
290,정사: 미친 사랑,2018-11-09,5000,5000,1,1,1,1,핀란드,(주)소나무픽쳐스,청소년관람불가,멜로/로맨스,,
291,태양 대폭발: 지구 최후의 날,2017-12-20,5000,5000,1,1,1,1,우크라이나,(주)소나무픽쳐스,12세이상관람가,SF,,
292,토네이도: 지구 재앙의 날,2018-03-09,5000,5000,1,1,1,1,미국,(주)더그레이트컴퍼니,15세이상관람가,액션,,
293,포르노 스캔들,2018-07-11,5000,5000,1,1,1,1,미국,(주)소나무픽쳐스,청소년관람불가,다큐멘터리,,
294,제15회 SIYFF-경쟁 19+ 1,2018-09-12,6000,6000,1,1,1,1,,,,장르없음,,
295,고백! 세명의 풍속녀,2018-10-16,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,멜로/로맨스,,
296,날씨 아나운서의 정사,2018-12-26,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
297,남편보다 젊은 남자,2018-09-12,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
298,누나와 하코네 온천여행,2018-11-09,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
299,단한번의 불륜-연하남,2018-09-27,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
300,맨션 관리인 꼬시기,2018-12-18,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
301,몸좋은 도련님이 좋아,2018-07-11,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,멜로/로맨스,,
302,불륜가족 무삭제,2018-09-12,6000,6000,1,1,1,1,한국,(주)영화사 사계절,청소년관람불가,멜로/로맨스,,
303,빨간 폭주 정사,2018-04-17,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
304,빨간사과와 거유녀,2018-07-03,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
305,뺏고 싶은 형수,2018-08-10,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
306,색기 노출증의 여자,2017-12-08,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
307,아내의 젊은 엄마,2018-03-09,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
308,아들의 미인 여교사,2018-12-26,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
309,여자 아나운서의 속살,2018-08-30,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,멜로/로맨스,,
310,여작가와 편집장,2017-12-20,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,멜로/로맨스,,
311,연하남과 러브호텔,2018-03-26,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
312,영화관에서 당하는 여자들,2017-11-09,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
313,유니폼을 벗은 관리인,2018-01-25,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
314,음란모녀의 성욕 이발소,2018-06-15,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
315,자꾸 열리는 검은 속옷,2018-07-11,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
316,장난치는 관능천사,2018-05-30,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
317,츠보미 여닌자의 흡입술,2018-07-03,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
318,친목회의 변태 투어,2018-10-30,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
319,허락 받은 정사- 맞바람,2018-11-09,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,멜로/로맨스,,
320,헤이데이,2018-06-15,6000,6000,1,1,1,1,미국,주식회사 플릭스코,청소년관람불가,드라마,,"제임스 프랭코,나탈리 포트만"
321,회사사장과 계약사원,2018-07-03,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
322,AV배우의 은밀한 사생활,2018-08-10,6000,6000,1,1,1,1,일본,(주)빅콘미디어,청소년관람불가,성인물(에로),,
323,AV여배우의 마지막 촬영,2018-11-09,6000,6000,1,1,1,1,일본,(주)빅콘미디어,청소년관람불가,성인물(에로),,
324,G컵 베이글의 격렬한 플레이,2017-11-09,6000,6000,1,1,1,1,일본,(주)빅콘미디어,청소년관람불가,성인물(에로),,
325,가상화폐 섹스: 거품처럼 사라진 부부,2018-01-31,6000,6000,1,1,1,1,일본,,청소년관람불가,드라마,,
326,가질 수 없는 첫사랑 가정교사,2018-05-24,6000,6000,1,1,1,1,일본,(주)빅콘미디어,청소년관람불가,성인물(에로),,
327,각성한 며느리와 시아버지,2018-06-15,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
328,간보는 음란숙모,2017-12-20,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
329,거유미녀 서큐버스,2018-03-09,6000,6000,1,1,1,1,일본,(주)빅콘미디어,청소년관람불가,성인물(에로),,
330,결혼전 아내친구가 찾아온 날 - 아내는 한시간 후,2018-08-30,6000,6000,1,1,1,1,일본,,청소년관람불가,성인물(에로),,
331,골프강사 새엄마가 너무 이쁘다,2018-10-30,6000,6000,1,1,1,1,일본,,청소년관람불가,성인물(에로),,
332,과외선생과 성적의 관계 2,2020-01-13,6000,6000,1,1,1,1,일본,(주)빅콘미디어,청소년관람불가,성인물(에로),,
333,깊숙한 걸 좋아하는 아줌마,2019-06-03,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
334,꽃미모 며느리에게 갑질,2019-11-05,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
335,꽃미모 며느리와 동거,2019-01-11,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
336,꽉찬 느낌이 좋은 새엄마,2019-12-12,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
337,꿀빠는 젊은 택배알바,2019-10-21,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
338,끝까지 가는 새엄마,2019-06-14,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
339,나노 테러리즘 - CIA 비밀요원,2019-10-04,6000,6000,1,1,1,1,미국,(주)도키엔터테인먼트,15세이상관람가,SF,,
340,나를 꼬시는 가정교사,2019-12-05,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
341,나쁜 섹스 : 그놈에게 당한 날,2019-07-01,6000,6000,1,1,1,1,한국,(주)영화사가을,청소년관람불가,멜로/로맨스,,
342,나의 부장님: 남편은 모르는 음탕한 비밀,2019-10-21,6000,6000,1,1,1,1,일본,,청소년관람불가,드라마,,카와카미 나나미
343,남자 간호사의 문란한 성기록,2018-08-10,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
344,남자대학후배와 끝장정사,2018-01-31,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
345,남편 바로 옆에서 정사,2018-01-31,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
346,남편 옆에서만은 안 돼,1996-02-17,6000,6000,1,1,1,1,일본,,청소년관람불가,성인물(에로),,
347,남편보다 네가 좋아,1999-02-13,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
348,남편보다 만족한 마사지경험,,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
349,남편상사와의 속궁합,2015-04-09,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
350,남편에게 들킨 불륜 - 연하남,2011-12-21,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
351,남편에게는 보여준 적 없는 교태,,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
352,남편은 이런거 해주지않아,,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
353,남편을 배신한 육체미망인,2019-04-18,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
354,남편이 알면 맞아죽을 관계-새엄마는 초거유,,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
355,"낮에는 여상사, 밤에는 나의 비서",,6000,6000,1,1,1,1,일본,(주)플라이어,청소년관람불가,드라마,,코바야카와 레이코
356,낮잠자는 새엄마의 속옷이 보이고,,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
357,내 친구와 결혼한 하타노 유이,,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
358,내가 가져버린 사위는 몸짱,2013-05-16,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
359,너무 잘 느끼는 여자,1968-05-17,6000,6000,1,1,1,1,일본,(주)빅콘미디어,청소년관람불가,성인물(에로),,
360,노브라 가정교사 - I컵의 사랑,2011-09-29,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
361,노브라로 도발하는 그녀의 향기,2020-05-14,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
362,노브라로 알면서 유혹하다니,1972-01-01,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
363,당신은 보지 말아줘,2015-05-07,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
364,대낮불륜의 욕정아내,2014-12-30,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
365,대물인 의붓아들,2016-07-26,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
366,대학생 기숙사 밤당번녀-G컵,2016-04-07,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
367,더스트워커,2011-07-28,6000,6000,1,1,1,1,호주,(주)누리픽쳐스,,드라마,,
368,도도녀 길들이기 무삭제판,2018-12-19,6000,6000,1,1,1,1,한국,,,성인물(에로),,
369,돈많은 유부녀와 여행계약-전편,2014-09-03,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
370,돈많은 유부녀와 여행계약-후편,2011-05-04,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
371,돌싱들의 야릇한 소개팅 - 화끈하다,2008-12-03,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
372,돌싱인 친구엄마의 욕구가 터진 날,2013-03-07,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,멜로/로맨스,,
373,동아리 선배와 놀아난 여친,2018-09-13,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
374,듬뿍 젖은 새엄마 - 실컷 흥분 한 날,2016-10-20,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
375,레프트 비하인드: 남겨진 시대,2012-11-01,6000,6000,1,1,1,1,미국,,,어드벤처,,
376,루시드: 자각몽,2015-08-13,6000,6000,1,1,1,1,영국,(주)도키엔터테인먼트,15세이상관람가,SF,,
377,마사지로 가버린 유부녀들,2019-01-09,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
378,만취한 동창회의 스와핑,2015-11-19,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
379,만취한 친구아내가 나를,,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
380,매일 찾아오는 사채업자,2011-09-22,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
381,맥주 먹었으니까 해도 좋아-아내의 친구,,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
382,며느리 사랑은 시아버지,2014-10-08,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
383,며느리의 유혹,2018-11-08,6000,6000,1,1,1,1,일본,(주)빅콘미디어,청소년관람불가,성인물(에로),,
384,모델하우스에서 몰래섹스,2019-11-27,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
385,목욕탕을 좋아하는 새엄마,2016-07-14,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
386,목욕하는 친구 엄마와 정사,2013-12-31,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
387,목표는 어린 거유숙모,2018-02-02,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
388,미니멈 걸과 터지는 사랑,,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
389,미망인: 과부의 쓸쓸한 가슴,2015-06-10,6000,6000,1,1,1,1,일본,(주)씨맥스커뮤니케이션즈,청소년관람불가,드라마,,
390,바베큐파티에서 만취한 유부녀,2019-07-18,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
391,반드시 계약하는 보험녀,2012-09-13,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
392,발 마사지로 시작된 난교,2018-12-20,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
393,발정난 일본 여대생: 쾌락 쉐어 하우스,,6000,6000,1,1,1,1,일본,(주)씨맥스커뮤니케이션즈,청소년관람불가,드라마,,
394,방금 이혼한 사촌누나,2015-12-31,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
395,베이글 새엄마의 유혹,,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
396,베이글녀의 진지한 데이트,1987-01-29,6000,6000,1,1,1,1,일본,(주)빅콘미디어,청소년관람불가,성인물(에로),,
397,변태인 나를 조교해줘,2019-06-26,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
398,보랏빛 속옷의 처형,2008-02-28,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
399,봉사해버린 가정교사,2018-02-07,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
400,부장님의 부인이 너무 이뻐서,2012-04-05,6000,6000,1,1,1,1,일본,(주)도키엔터테인먼트,청소년관람불가,성인물(에로),,
401,부장의 여자가 된 여직원,2018-06-13,6000,6000,1,1,1,1,일본,(주)플라이어,청소년관람불가,드라마,,오시카와 유리
