■ 기간별 박스오피스,,,,,,,,,,,,,,,,,
- 조회일: 2021-07-23,,,,,,,,,,,,,,,,,
- 출처: 영화진흥위원회 통합전산망 (http://www.kobis.or.kr),,,,,,,,,,,,,,,,,
▶ 검색조건 [ 조회기간: 2019-01-01~2020-12-31   영화구분: 전체   국적: 전체   지역: 전체   제작사 : 전체   배급사 : 전체   감독명 : 전체   배우명 : 전체   등급별 : 전체   장르별 : 전체 ],,,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
31,신의 한 수: 귀수편,2019-11-07,"18,480,216,050",0.80%,"18,480,216,050","2,159,081","2,159,081","1,246","82,189",한국,한국,"(주)메이스엔터테인먼트,(주)아지트필름",(주)씨제이이엔엠,15세이상관람가,"범죄,액션",리건,"권상우,김희원,김성균,허성태,우도환,원현준,홍기준,박상훈,이서환,선율우,김상호,이홍내,박영빈,정인겸,조운,신수연,김정팔,이정아,주서은,이규호,윤기현,이지석,우수빈,김대진,김곤,김지수,정재원,박응수,송영탁,박응준,오승찬,김산,한태일,홍윤재,김태현,김선동,권윤구,김문학,강정혁,양현태,남경화,박종희,이용재,노성후,박민수,이영서,차성제,배하은,곽진,최준영,박재완,곽민준,임채선,임정민,김윤수,김광일,김효영,김선웅,김종원,김용기,김재하,김경태,김시호,김신범,김용준,김민교,권용희,남상원,노현우,류승주,문정기,박희진,박근영,박정규,박영서,송현기,송동환,이진하,이찬재,이진혁,이희규,이규한,이시언,이민영,이중규,이효,이유진,이성현,윤정섭,이시운,오윤석,이예림,이다혜,이동휘,유선호,조석희,조원빈,조규호,전재현,장이슬,정민혁,차중원,최성식,한지윤,한서준,하수진,황은지,한도진,한태희,황춘하,고세원,유선,이병준,박경혜"
32,천문: 하늘에 묻는다,2019-12-26,"16,503,491,020",0.70%,"16,503,491,020","2,000,648","2,000,648","1,198","68,980",한국,한국,(주)하이브미디어코프,롯데컬처웍스(주)롯데엔터테인먼트,12세이상관람가,사극,허진호,"최민식,한석규,신구,김홍파,허준호,김태우,김원해,임원희,오광록,박성훈,전여빈,김승훈,박기륭,김병남,안문주,윤제문,민경진,이동용,김승태,최재섭,이서환,류지훈,김성강,현봉식,이중옥,조진결,김형묵,설도희,강한샘,김동현,이한솔,오세영,강성하,김준범,최일순,오희준,배제기,배준수,조원재,김진희,이승훈,오지영,김현창,황진호,성레이,이한성,송용환,황영수,홍현종,김용식,최순영,김병남,노현욱,박문재,정민,조준혁,유재윤,김길중,허도행,이광식,윤동주,김세정,김용,김홍기,배재완,김시우,임소현,한희림,문가희,이서연,김현선,왕나경,최진주,정보람,이나라,홍달표,문정혁,이용호,안세진,김흥태,이해만,노승천,김태응,최태호,이현일,김유진,이승호,이한형,박민규,김경준,김용운,전동현,김학준,남준우,박기명,김영모,김민서,임정환,송재현,이시검,주민준,김기영,김학충,박규상"
33,테넷,2020-08-26,"18,396,929,850",0.80%,"18,396,929,850","1,992,214","1,992,214","2,228","164,758",미국,미국,,워너브러더스 코리아(주),12세이상관람가,"액션,SF",크리스토퍼 놀란,"존 데이비드 워싱턴,로버트 패틴슨,엘리자베스 데비키,애런 존슨,마이클 케인,케네스 브래너,히메쉬 파텔,클레멘스 포시,유리 코로콜니코브,앤드류 하워드,마틴 도노반"
34,알리타: 배틀 엔젤,2019-02-05,"18,607,671,547",0.80%,"18,607,671,547","1,958,055","1,958,055","1,043","54,298",미국,미국,,"월트디즈니컴퍼니코리아 유한책임회사,이십세기폭스코리아(주)",12세이상관람가,"액션,어드벤처,멜로/로맨스,SF,스릴러",로버트 로드리게즈,"크리스토프 왈츠,에드 스크레인"
35,#살아있다,2020-06-24,"15,968,219,900",0.70%,"15,968,219,900","1,903,992","1,903,992","1,882","137,073",한국,한국,"영화사 집,(주)퍼스펙티브픽쳐스",롯데컬처웍스(주)롯데엔터테인먼트,15세이상관람가,드라마,조일형,"유아인,박신혜,전배수,고나영,권용채,김경태,김다영,김단비,김라희,김미래,김미래,김윤도,김학선,김현우,김훈만,나경철,나경철,노정미,박수찬,박윤호,박재현,박철민,박철민,소회정,손경원,신연우,심소연,양말복,양수진,연재흠,연제이,염정연,예효승,오혜원,유연,윤예나,은 한,최계형,최다인,이규호,이동규,이승진,이승창,한상균,한성수,이유진,이재영,이재영,황윤호,이채경,이현욱,이회원,임우찬,임은지,조한준,주보비,진소연,장의돈,장지건,전배수,전운종,정세미,정영도,강현구"
36,내안의 그놈,2019-01-09,"16,302,228,567",0.70%,"16,420,764,567","1,902,828","1,917,999","1,041","61,683",한국,한국,"(주)에코필름,(주)전망좋은 영화사","(주)메리크리스마스,TCO(주)더콘텐츠온",15세이상관람가,"판타지,코미디",강효진,"오윤수,차영주,박성웅,진영,라미란,이수민,이준혁,김광규,민지아,윤경호,김현목,권혁범,이호수,김상겸,조성희,박경혜,장진희,박지훈,정윤하,정원창,박신아,윤부진,류현,민지민,박용균,김건,김경록,서동석,서승원,김근형,서진원,서진원,박주현,박준성,김남규,박지아,박지연,김대원,김대한,박진수,박진아,김도현,배경민,백기원,백수현,신유진,신재민,신진호,안효진,유영채,오세은,윤단비,남태우,오지영,윤송아,이정민,강민재,김은화,임효우,임효우,이상진,이상철,고경호,정지연,김현진,임지형,허유리,김재원,정혜원,권혁석,최우석,홍수현,조경섭,전두식,김재명,김홍파,이소라,이소현,김희선,조영지,김승필,황인준,황진호,강동길,조현영,이건구,강승호,이경진,이경호,김준형,이광호,지찬,곽지유,김영,권민서,권혁범,김가애,이동영,김영주,김명아,김명인,김범진,김부선,최경민,김예인,김석주,김태진,김태준,조경현,김우래,이우성,김재만,이범찬,김지예,김진걸,조시현,김현기,김찬오,이보라,김용훈,주우진,문강혁,남진복,유승운,진석진,진수선,이은영,김태성,정윤정,정윤철,안스완,이자은,신유선,최대열,박선근,신형근,박성주,최병국,이창식,이미노,이풍운,이하미,박영웅,안애린,이시율,최우주,이연하,손기성,배수진,배윤민,임승준,백민,임종화,염동철,전애진,염채은,예정민,손주형,추석영,전혜영,설지윤,송영우,하은유,하혜주,손광업,임동민,박소영,한선구,황순원,한지웅,한창현,서다해,함정인,허나경,허윤진,현익창,김용호,정택호,이동민,조준형"
37,뺑반,2019-01-30,"15,225,493,848",0.60%,"15,225,493,848","1,827,020","1,827,020","1,285","47,216",한국,한국,"호두앤유픽쳐스(주),(주)쇼박스",(주)쇼박스,15세이상관람가,"범죄,액션",한준희,"공효진,류준열,조정석,염정아,전혜진,손석구,김기범,이학주,정수지,배유람,이성욱,류경수,김고은,차래형,박형수,박예영,나철,이해운,임선우,한명수,김태겸,양한슬,하성민,공찬호,강태영,한이진,정수교,고은민,전광진,승형배,황준호,한유열,박재광,오태근,이일현,황규인,오혜금,임정인,최윤민,노도현,선학,양지일,최세용,장현동,천샘,서성금,박성하,박경현,유민상,송준근,정해철,홍현호,김회경,박경근,공성하,권혁,권혁준,박윤희,박윤희,박주한,박준희,김대근,김대한,박현,송요셉,배우진,신재영,신주환,안대웅,안성봉,안현빈,안혜성,유연수,이종재,최성환,김재원,장준현,이성교,이성민,이세진,이소진,김흥태,황보정일,조유진,전호용,황윤성,이창선,정규연,이순자,김주영,이가경,김양수,김여진,조홍우,임준혁,김영,이대광,이도국,김진옥,김영준,김한석,하민,이명자,김지환,김태현,정용주,정원형,김윤배,한대훈,이남경,김지수"
38,변신,2019-08-21,"15,417,922,925",0.60%,"15,417,922,925","1,804,112","1,804,112",975,"63,211",한국,한국,(주)다나크리에이티브,(주)에이스메이커무비웍스,15세이상관람가,"공포(호러),스릴러",김홍선,"배성우,성동일,장영남,김혜준,조이현,김강훈,정윤하,남승화,고해정,김귀선,손종학,신민경,안소미,김민식,안영주,오대환,손정원,윤서연,김세희,고태영,이샘,장현석,조지현,윤혜영,이규복,지대한,권잎새,권지환,김이경,한성관,이한별,김태린,남예진,윤기창,이장원,윤화랑,이음,전미도,손인용,서인권,백성철,백윤식,화성,박서연"
39,강철비2: 정상회담,2020-07-29,"14,661,646,110",0.60%,"14,661,646,110","1,791,533","1,791,533","2,137","106,658",한국,한국,(주)스튜디오게니우스우정,롯데컬처웍스(주)롯데엔터테인먼트,15세이상관람가,"드라마,액션",양우석,"정우성,유연석,곽도원,앵거스 맥페이든,신정근,류수영,염정아,김용림,김명곤,장광,이재용,안내상,손종학,하쿠류,크리스틴 달튼,스콧 로웰,서동갑,김승태,정진각,유성주,김중희,김중기,신수연,심희섭,손승범,전운종,김호준,김중기,최원,서지원,조유신,김재일,이승찬,권혁성,이태형,최민철,박성현,최재훈,박윤석,이수련,고윤,이남희,전영미,공대유,서지원,현대철,최희진,김다영,김진욱,조민국,조의진,고현철,김세윤,김연,이동호,위민국,하진철,이재영,박범기,박범석,권동원,지웅배,김평조,류한선,이민수,김한,이충배,신훈희,한상균,임평순,김진숙,김우진,이육헌,이지혁,조성재,송채린,권훈,김영조,오재세,남찬규,양욱,김상화,류근식,김왕도,홍인아,강지훈,김선홍,장나라,김시원,한민희,이덕건,이순풍,김상욱,김우택,김용우,정상균,구본혁,최민혁,김민호,최나린,문근식,김용우,최병문,권관옥,박경준,한동균,백승환,최현종,홍경훈,유현식,김탁,이진희,홍현종,최기상,육효명,이정철,양영일,김지한,이규연,고재운,표성균,정승기,유재상,임재혁,문지완,최승혁,강민규,백남해,전병도,김종표,추태균,안영진,이선희,안승현,손인숙,이승미,김애란,김철웅,박문희,박현옥,안찬성,이미경,박천호,정석희,한옥순,유영숙,한재완,박미숙,조혜경,이원,김도현,김도빈,전지호,문장택,이용기,인승주,임정빈,박주현,최민서,박민혁,김영욱,김진우,이종현,이상직,윤정도,김상우,송승표,신민규,김성우,고태관,박종훈,허인홍,경성현,최현채,김태준,조우진,유현주,김규민,정세미,고해성,강태식,박소라,이동규,신동호"
40,주먹왕 랄프 2: 인터넷 속으로,2019-01-03,"13,877,029,723",0.60%,"13,919,424,723","1,754,375","1,758,891","1,453","56,412",미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,전체관람가,"애니메이션,어드벤처,코미디,가족",리치 무어,"존 C. 라일리,사라 실버맨,맨디 무어,크리스틴 벨"
41,담보,2020-09-29,"14,748,867,550",0.60%,"14,748,867,550","1,719,521","1,719,521","1,342","110,260",한국,한국,"(주)제이케이필름,(주)레드로버,(주)씨제이이엔엠,(주)영화사연",(주)씨제이이엔엠,12세이상관람가,드라마,강대규,"성동일,하지원,김희원,박소이,나문희,김윤진,김재화,홍승희,유태오,유성주,정인기,진유영,이재용,박현숙,유순웅,차청화,장명갑,김민주,김해용,김병철,윤종구,이상화,이도엽,이필라,한복희,박시완,박경환,임세현,노은하,신나리,서성광,문성환,이상협,박은영,김서현,윤태웅,이샘,강재은,강민지,신동훈,김양성,송율희,권현희,이태형,이은주,문성복,이문빈,신민경,김봉성,김다연,천현우,김인이,문원주,김봉수,최미라,김규도,오세현,정원,유현수,정태인,박현수,곡여병,유성현,현정애,장호문,한승윤,차건,김수현,배서희,양세연,박예서,박지민,오정원,박소현,오나예,김예원,박지성,정세한,하지원,정주용,김가령,최수아,양예슬,권채민,서수빈,이정봉,송혜령,김민지,지선,정민경,천윤진,배근하,오연지,박재홍,이상협,이동진"
42,걸캅스,2019-05-09,"13,812,802,134",0.60%,"13,812,802,134","1,629,528","1,629,528",973,"63,163",한국,한국,필름모멘텀,(주)씨제이이엔엠,15세이상관람가,"코미디,액션",정다원,"라미란,이성경,윤상현,최수영,염혜란,위하준,주우재,강홍석,김도완,이정민,신현숙,이레,조혜주,배유람,임현성,안재홍,한수현,조병규,강문봉,강성하,박소은,서석규,서성현,김광섭,옥자연,성동일,소희정,백승환,김미지,김민경,안대웅,안성봉,여이레,오상준,오상준,오성현,오세환,김성균,오하늬,김성종,김송이,최예림,이성규,김정교,조미라,조서진,김정현,전소영,김승아,이진성,황필규,황필성,김신우,최준영,이가희,김준,강신하,김지나,이금용,이기원,김지유,이승훈,최혜진,김한상,김병남,하정우,이영아,김세진,김태준,이확광,임예은,한수연,조예진,김용진,김춘심,김해정,류대산,나대남,위하준,노승은,이윤희,정두원,이은숙,정세인,김철환,김찬희,윤현길,신한숙,이도연,최병윤,김진욱,이문빈,심희진,이선정,안창환,이의수,전석호,여시현,여은지,여은지,임현철,오성미,설창희,하연희,송지혁,한건희,임범용,황이현,박두희,허단비,곽민석"
43,사자,2019-07-31,"12,931,566,145",0.50%,"12,931,566,145","1,611,163","1,611,163","1,405","47,683",한국,한국,(주)키이스트,롯데컬처웍스(주)롯데엔터테인먼트,15세이상관람가,"미스터리,액션,판타지,공포(호러)",김주환,"박서준,안성기,우도환,이승준,최우식,박진주,박지현,정지훈,이승희,심희섭,이찬유,김시은,김선민,정의순,김범수,박재홍,차시원,류경수,서정연,장세아,배현성,이설,이수인,이정현,김근영,최홍일,한혜지,고현경,박소은,민설애,박재홍,김기범,설윤지,박지열,박지헌,김대한,손우진,김도율,박하영,배향,백길찬,신안진,신안진,김민지,유호한,오자훈,김상현,윤재인,강민경,김현준,김현준,이주원,장효석,김혜정,김효경,홍준표,전주희,김종완,정다은,율찬,최지민,최지혜,김한나,김예지,김설호,이영훈,임용순,김종균,조은형,조태관,한주아,우연희,정경천,신호용,신민호,정태찬,최성아,이예린,손병일,배인호,배한용,장태양,백낙순,홍승범,한다미,황수인"
44,닥터 두리틀,2020-01-08,"13,449,206,760",0.60%,"13,449,206,760","1,607,082","1,607,082","1,290","68,634",미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),전체관람가,"판타지,어드벤처",스티븐 개건,"로버트 다우니 주니어,톰 홀랜드,라미 말렉,안토니오 반데라스,마리옹 꼬띠아르,마이클 쉰,옥타비아 스펜서,쿠마일 난지아니,존 시나,셀레나 고메즈,랄프 파인즈,엠마 톰슨,크레이그 로빈슨"
45,삼진그룹 영어토익반,2020-10-21,"13,981,414,470",0.60%,"13,981,414,470","1,571,286","1,571,286","1,615","139,275",한국,한국,더램프(주),롯데컬처웍스(주)롯데엔터테인먼트,12세이상관람가,드라마,이종필,"고아성,이솜,박혜수,김예지,백현진,조현철,김종수,김원해,배해선,데이비드 맥기니스,이성욱,김희상,김희상,한재이"
46,아쿠아맨,2018-12-19,"13,690,716,123",0.60%,"44,145,008,504","1,549,330","5,041,187","1,158","50,935",미국,"미국,호주",,워너브러더스 코리아(주),12세이상관람가,액션,제임스 완,"제이슨 모모아,앰버 허드,니콜 키드먼,패트릭 윌슨,윌렘 데포,돌프 룬드그렌"
