■ 기간별 박스오피스,,,,,,,,,,,,,,,,,
- 조회일: 2021-07-23,,,,,,,,,,,,,,,,,
- 출처: 영화진흥위원회 통합전산망 (http://www.kobis.or.kr),,,,,,,,,,,,,,,,,
▶ 검색조건 [ 조회기간: 2013-01-01~2014-12-31   영화구분: 전체   국적: 전체   지역: 전체   제작사 : 전체   배급사 : 전체   감독명 : 전체   배우명 : 전체   등급별 : 전체   장르별 : 전체 ],,,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
64,집으로 가는 길,2013-12-11,"13,049,026,745",0.40%,"13,049,026,745","1,854,711","1,854,711",740,"42,896",한국,한국,"(주)씨제이이엔엠,(주)다세포클럽",(주)씨제이이엔엠,15세이상관람가,드라마,방은진,"전도연,고수,류태호,조승연,최민철,조수정,박윤희,박인영,이태범,강명찬,이후빈,최성택,최원기,허준석,이언정,이정은,김미경,김진상,김현민,배성우,이동휘,장광,김해곤,박형수,이민웅,오연아,신유람,박지일,서병철"
65,분노의 질주: 더 맥시멈,2013-05-22,"13,210,338,042",0.40%,"13,210,338,042","1,790,916","1,790,916",657,"44,371",미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,액션,저스틴 린,"빈 디젤,드웨인 존슨,폴 워커,미셸 로드리게즈"
66,기술자들,2014-12-24,"13,652,480,148",0.40%,"13,652,480,148","1,778,083","1,778,083",641,"24,416",한국,한국,(주)트리니티엔터테인먼트,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"범죄,액션",김홍선,"김우빈,김영철,고창석,이현우,조윤희,임주환,조달환,권지훈,김원진,노선식,박갑진,유원선,윤대원,윤주환,이상민,이수민,채성원,천준호,최현우,최춘범,한지은,지승현,장지건,허준석,허지원,이장유,김사희,최다니엘,최정현,정성일"
67,공범,2013-10-24,"12,333,110,882",0.40%,"12,333,110,882","1,766,285","1,766,285",611,"51,425",한국,한국,선샤인필름(주),(주)씨제이이엔엠,15세이상관람가,"스릴러,드라마",국동석,"손예진,김갑수,임형준,이규한,조안,강신일,유원선,이선아,장루비,최단비,함채영,김광규,박사랑,임종윤,유지연,박지연,김승훈,정민성"
68,나를 찾아줘,2014-10-23,"14,017,716,731",0.40%,"14,017,716,731","1,764,233","1,764,233",689,"50,846",미국,미국,,이십세기폭스코리아(주),청소년관람불가,스릴러,데이빗 핀처,"벤 애플렉,로자먼드 파이크,닐 패트릭 해리스,미시 파일"
69,제보자,2014-10-02,"13,515,762,802",0.40%,"13,515,762,802","1,755,181","1,755,181",676,"58,358",한국,한국,(주)영화사수박,메가박스중앙(주)플러스엠,12세이상관람가,드라마,임순례,"박해일,유연석,이경영,박원상,류현경,송하윤,김강현,김수안,김중기,이봉규,이승준,박세정,서지원,안수정,양대성,정보현,조남호,최성진,황현태,김경란,김도윤,김유민,김지은,유재명,장문규,김새벽,정훈석,최희진,김원해,장광,김영재,황정민,한기중,이미도,최용민,권해효,남명렬,이화룡,박성근,최교식,전수지,오창경,권범택,남진복,김태훈"
70,전설의 주먹,2013-04-10,"12,777,314,500",0.40%,"12,777,314,500","1,744,585","1,744,585",724,"57,593",한국,한국,(주)시네마서비스,(주)씨제이이엔엠,청소년관람불가,"드라마,액션",강우석,"황정민,유준상,이요원,윤제문,정웅인,성지루,지우,장영주,장임태,장준석,장한별,전상민,전재형,정동혁,정윤성,주창욱,채성원,천준호,최봉록,최춘범,최충열,허명행,박용균,박재영,이수민,김태형,박정민,박진우,서범식,강신일,강성진,김종수,변준우,전준영,이정혁,권은수,어성욱,곽진석"
71,파파로티,2013-03-14,"11,826,024,000",0.40%,"11,826,024,000","1,716,438","1,716,438",552,"53,603",한국,한국,케이엠컬쳐㈜,(주)쇼박스,15세이상관람가,드라마,윤종찬,"한석규,이제훈,오달수,조진웅,강소라,이재용,채성원,홍준표,송원종,배성우,차종호,성유빈,이유준,정민성,김지석,이상훈,오창경,이상협"
72,피끓는 청춘,2014-01-22,"11,688,382,888",0.40%,"11,688,382,888","1,676,040","1,676,040",679,"36,082",한국,한국,(주)담소필름,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"코미디,멜로/로맨스,드라마",이연우,"박보영,이종석,이세영,김영광,신현탁,우혜영,장세준,박지영,손지훈,송정민,안지혜,정승호,윤보현,정현진,조유진,조현주,이경주,이덕화,최영,최현영,홍수정,이예진,이은정,이정아,김기철,김동준,김수정,김영,김종현,김지혜,김하경,박선주,박정민,라미란,여윤호,김광규,유하복,권해효,김희원,정재훈,윤원준,전수진,류성현,김도율,김정한"
73,두근두근 내 인생,2014-09-03,"12,291,081,634",0.40%,"12,291,081,634","1,624,601","1,624,601",629,"40,158",한국,한국,영화사 집,(주)씨제이이엔엠,12세이상관람가,드라마,이재용,"김승욱,송혜교,강동원,조성목,백일섭,황석정,안현정,강상대,신동길,양승걸,이강진,전상원,정동혁,정해진,허준석,김동섭,김소진,김승찬,김화목,도현민,박광설,채서진,김태준,오희준,서현,홍완표,최정현,신정섭,이동민"
74,우아한 거짓말,2014-03-13,"11,728,460,300",0.40%,"11,728,460,300","1,619,188","1,619,188",573,"57,492",한국,한국,"(주)유비유필름,(주)무비락",CGV아트하우스,12세이상관람가,드라마,이한,"김희애,고아성,김유정,김향기,유아인,강다영,강다정,박지영,박진수,선현철,장세영,오유진,정난희,조민영,조수정,이경원,이경원,이나현,이수경,한재훈,이승준,이은진,이재구,이재은,황은정,김민아,김민정,김영재,김지훈,김해일,김화목,박송해,송지인,김정영,박수영,천우희,한이진,정예녹,신정섭"
75,스타트렉 다크니스,2013-05-30,"12,986,689,500",0.40%,"12,986,689,500","1,607,555","1,607,555",607,"40,563",미국,미국,파라마운트 픽쳐스,(주)씨제이이엔엠,12세이상관람가,"액션,SF,어드벤처",J.J. 에이브럼스,"크리스 파인,칼 어번,조 샐다나,안톤 옐친,재커리 퀸토,베네딕트 컴버배치"
76,300: 제국의 부활,2014-03-06,"13,395,159,700",0.40%,"13,395,159,700","1,593,116","1,593,116",720,"54,902",미국,미국,,워너브러더스 코리아(주),청소년관람불가,"액션,드라마,전쟁",노암 머로,"레나 헤디,에바 그린,설리반 스탭플턴,로드리고 산토로"
77,라이프 오브 파이,2013-01-01,"15,812,506,500",0.50%,"15,870,581,500","1,588,373","1,593,463",392,"32,722",미국,미국,,"주식회사 해리슨앤컴퍼니,이십세기폭스코리아(주)",전체관람가,"어드벤처,드라마",이안,"수라즈 샤르마,이르판 칸,라프 스팰"
78,오블리비언,2013-04-11,"11,165,841,500",0.30%,"11,165,841,500","1,515,356","1,515,356",634,"47,871",미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"액션,SF",조셉 코신스키,"톰 크루즈,모건 프리먼,올가 쿠릴렌코,안드레아 라이즈보로"
79,엑소더스: 신들과 왕들,2014-12-03,"12,442,681,926",0.40%,"12,442,681,926","1,511,195","1,511,195",865,"43,742",미국,"미국,영국,스페인",,이십세기폭스코리아(주),12세이상관람가,드라마,리들리 스콧,"크리스찬 베일,조엘 에저튼,시고니 위버,벤 킹슬리,아론 폴"
80,해무(海霧),2014-08-13,"11,706,782,519",0.40%,"11,706,782,519","1,475,507","1,475,507",584,"33,490",한국,한국,"(주)해무,(주)루이스 픽쳐스",(주)넥스트엔터테인먼트월드(NEW),청소년관람불가,드라마,심성보,"김윤석,박유천,한예리,이희준,문성근,김상호,유승목,이승태,이재성,김기태,김태엽,김태엽,윤제문,조덕제,기주봉,정대용,권병길,예수정,염혜란,허성태,정인기,김영웅,백인권,정현국"
81,위대한 개츠비,2013-05-16,"10,581,329,643",0.30%,"10,581,329,643","1,445,248","1,445,248",562,"36,008",미국,"미국,호주",,워너브러더스 코리아(주),15세이상관람가,"드라마,멜로/로맨스",바즈 루어만,"레오나르도 디카프리오,캐리 뮬리건,토비 맥과이어"
82,인간중독,2014-05-14,"11,284,912,400",0.40%,"11,284,912,400","1,441,973","1,441,973",682,"44,057",한국,한국,(주)아이언팩키지,(주)넥스트엔터테인먼트월드(NEW),청소년관람불가,"멜로/로맨스,드라마",김대우,"송승헌,임지연,조여정,온주완,유해진,이승준,임경민,양승희,정상철,조남민,이상미,김제현,서도빈,김민범,김연지,김영민,김정숙,김정현,김주희,김한준,김현우,전혜진,배성우,정원중,윤다경,송지인,예수정,오희준"
83,다이하드: 굿 데이 투 다이,2013-02-06,"10,825,703,000",0.30%,"10,825,703,000","1,438,056","1,438,056",459,"33,055",미국,미국,,이십세기폭스코리아(주),15세이상관람가,"액션,범죄,스릴러",존 무어,"브루스 윌리스,제이 코트니,패트릭 스튜어트,메리 엘리자베스 윈스티드,콜 하우저"
84,런닝맨,2013-04-04,"10,060,239,500",0.30%,"10,060,239,500","1,422,844","1,422,844",567,"45,995",한국,"한국,미국","(주)크리픽쳐스,이십세기폭스 인터내셔널 프로덕션",이십세기폭스코리아(주),15세이상관람가,"액션,코미디",조동오,"김혜란,신하균,이태리,김상호,조은지,오정세,주현,김의성,정석용,남경읍,정동석,조원철,지성환,김도연,김선간,한승현,염동헌,정민성,박상욱,권범택,김태훈,조운"
85,말레피센트,2014-05-29,"10,776,965,900",0.30%,"10,776,965,900","1,397,526","1,397,526",554,"38,894",미국,미국,,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),12세이상관람가,"액션,어드벤처,드라마",로버트 스트롬버그,"안젤리나 졸리,엘르 패닝"
86,폼페이: 최후의 날,2014-02-20,"10,303,127,700",0.30%,"10,303,127,700","1,373,873","1,373,873",561,"43,288",미국,"미국,독일",,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"액션,어드벤처,드라마",폴 W.S. 앤더슨,"킷 해링턴,에밀리 브라우닝,키퍼 서덜랜드,캐리 앤 모스,제시카 루카스,자레드 해리스,커리 그레이엄"
87,퓨리,2014-11-20,"10,367,640,686",0.30%,"10,367,640,686","1,362,114","1,362,114",590,"37,155",미국,"미국,영국",,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),15세이상관람가,"액션,드라마,전쟁",데이비드 에이어,"브래드 피트,로건 레먼,샤이아 라보프,마이클 페나,존 번탈"
88,미스터 고,2013-07-17,"9,337,976,000",0.30%,"9,337,976,000","1,328,888","1,328,888",840,"38,263",한국,"한국,중국","(주)덱스터필름,(주)광대무변,(주)컨텐츠아이",(주)쇼박스,12세이상관람가,"코미디,드라마",김용화,"서교,성동일,이훈민,임동욱,임승묵,임왕섭,천재성,최인호,박정훈,배지현,조재윤,변희봉,김성주,김인우,김희원,김태준,김고은,전신환,이양희,김응수,곽진무,김기천,김태훈"
89,드라큘라: 전설의 시작,2014-10-08,"10,607,703,908",0.30%,"10,607,703,908","1,321,751","1,321,751",477,"46,483",미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"판타지,액션",개리 쇼어,"루크 에반스,도미닉 쿠퍼"
90,가디언즈 오브 갤럭시,2014-07-31,"11,098,239,184",0.30%,"11,098,239,184","1,311,190","1,311,190",539,"22,417",미국,미국,,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),12세이상관람가,"액션,어드벤처,SF",제임스 건,"크리스 프랫,조 샐다나,데이브 바티스타,빈 디젤,브래들리 쿠퍼"
91,찌라시: 위험한 소문,2014-02-20,"9,111,748,087",0.30%,"9,111,748,087","1,221,427","1,221,427",560,"37,426",한국,한국,(주)영화사수박,(주)씨제이이엔엠,15세이상관람가,"범죄,드라마",김광식,"김강우,고창석,박성웅,이진호,이현민,박정우,박진수,서병덕,임준혁,장한얼,신현수,정문구,정승아,정자영,유지연,정희중,조아라,윤석진,고태영,이경훈,최선규,이상미,이성재,이정호,이종혁,이준혁,이지은,김도형,김민호,김범준,김진성,문호진,민정기,이채은,정진영,진선규,장광,김의성,배용근,최미라,고원희,박형수,우기홍"
92,결혼전야,2013-11-21,"8,444,337,719",0.30%,"8,444,337,719","1,214,836","1,214,836",524,"38,845",한국,한국,(주)수필름,씨너스엔터테인먼트(주),15세이상관람가,"멜로/로맨스,코미디",홍지영,"김강우,김효진,주지훈,이연희,옥택연,마동석,구잘 투르수노바,이희준,고준희,최종윤,정민주,이미도,최병모,김광규,장광,황정민,오나라,임병우,이주실,민성욱,주부진"
93,깡철이,2013-10-02,"8,572,344,462",0.30%,"8,572,344,462","1,209,363","1,209,363",707,"43,102",한국,한국,"(주)시네마서비스,㈜더드림앤드픽쳐스,㈜팝콘필름",(주)씨제이이엔엠,15세이상관람가,"드라마,액션,가족",안권태,"유아인,김해숙,김정태,김성오,정유미,이시언,신정근,손희정,신경주,신창수,이동연,이동훈,이태영,길정환,하수진,한상현,이도겸,김인우,장태성,김현숙,김가영,이승민"
94,엘리시움,2013-08-29,"9,017,994,500",0.30%,"9,017,994,500","1,207,732","1,207,732",588,"31,515",미국,미국,,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),청소년관람불가,"SF,액션",닐 블롬캠프,"맷 데이먼,조디 포스터,샬토 코플리,윌리엄 피츠너"
95,더 웹툰: 예고살인,2013-06-27,"8,537,683,070",0.30%,"8,537,683,070","1,201,457","1,201,457",541,"35,931",한국,한국,"(주)필마픽쳐스 ,(주)라인필름,(주)씨제이이엔엠",(주)씨제이이엔엠,15세이상관람가,"공포(호러),스릴러",김용균,"이시영,엄기준,정현태,문가영,권해효,김도영,현우"
96,빅매치,2014-11-27,"8,952,096,578",0.30%,"8,952,096,578","1,177,438","1,177,438",627,"38,527",한국,한국,(주)보경사,(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,액션,최호,"이정재,신하균,이성민,보아,김의성,손호준,강정원,김근배,김재철,김종선,남성호,박상현,안병래,이상헌,이재남,이종현,이진민,정현진,배성우,맹상훈,최우식,조덕제,김윤성,박지환,박경혜,이재훈"
97,웜 바디스,2013-03-14,"8,361,708,124",0.30%,"8,361,708,124","1,169,839","1,169,839",477,"37,960",미국,미국,,(주)씨제이이엔엠,15세이상관람가,"멜로/로맨스,액션",조나단 레빈,"니콜라스 홀트,테레사 팔머,존 말코비치"
98,슬로우 비디오,2014-10-02,"8,913,092,219",0.30%,"8,913,092,219","1,169,562","1,169,562",618,"40,665",한국,한국,"이십세기폭스 인터내셔널 프로덕션,(주)영화사AK기쁜우리젊은날",이십세기폭스코리아(주),12세이상관람가,"드라마,코미디",김영탁,"차태현,남상미,오달수,고창석,진경,유영,김강현,최성원,이준혁,이용감,이윤수,정다이,정지연,현창조,김상철,김용구,류혜영,조덕제,안길강,장성범,황승언,박명신,이화겸,곽진무,이상이,하성광,김현,한사명,조혜선"
99,고령화 가족,2013-05-09,"8,169,492,153",0.30%,"8,169,492,153","1,141,222","1,141,222",583,"37,524",한국,한국,(주)인벤트스톤,(주)씨제이이엔엠,15세이상관람가,"드라마,코미디",송해성,"우혜진,박해일,윤제문,공효진,윤여정,진지희,이학렬,임승묵,임효우,정광호,정승환,김석영,최철수,홍진성,황유진,김해곤,문선영,박용수,선현철,송진영,이강진,양희경,이종현,김영재,이영진,이영진,강석철,유승목,김근영,오민애,한이진,신유람,박영서"
100,헝거게임: 캣칭 파이어,2013-11-21,"7,863,572,734",0.20%,"7,863,572,734","1,127,329","1,127,329",630,"33,696",미국,미국,라이온스 게이트 필름즈,롯데쇼핑㈜롯데엔터테인먼트,15세이상관람가,"판타지,액션",프란시스 로렌스,"제니퍼 로렌스,조쉬 허처슨,리암 헴스워스,우디 해럴슨"
101,더 울버린,2013-07-25,"7,849,518,000",0.20%,"7,849,518,000","1,075,333","1,075,333",707,"26,905",미국,미국,,이십세기폭스코리아(주),15세이상관람가,"액션,SF",제임스 맨골드,"휴 잭맨,사나다 히로유키,윌 윤 리"
102,동창생,2013-11-06,"7,010,197,126",0.20%,"7,010,197,126","1,048,280","1,048,280",660,"36,401",한국,한국,"더램프(주),(주)황금물고기",(주)쇼박스,15세이상관람가,"액션,드라마",박홍수,"최승현,한예리,윤제문,조성하,김유정,배성민,백주연,서정훈,송은영,안성민,이미지,이소민,이정수,이준수,이한솔,권혁석,임병우,정대곤,전도영,김정섭,차준호,최정선,허진찬,박태기,박성웅,동현배,유재명,정호빈,박길수,유하복,서동수,진용욱,이주실,이신성,권기하,이장유,박지일"
