■ 기간별 박스오피스,,,,,,,,,,,,,,,,,
- 조회일: 2021-07-23,,,,,,,,,,,,,,,,,
- 출처: 영화진흥위원회 통합전산망 (http://www.kobis.or.kr),,,,,,,,,,,,,,,,,
▶ 검색조건 [ 조회기간: 2017-01-01~2018-12-31   영화구분: 전체   국적: 전체   지역: 전체   제작사 : 전체   배급사 : 전체   감독명 : 전체   배우명 : 전체   등급별 : 전체   장르별 : 전체 ],,,,,,,,,,,,,,,,,
순위,영화명,개봉일,매출액 ,매출액,누적매출액 ,관객수 ,누적관객수 ,스크린수 ,상영횟수 ,대표국적 ,국적 ,제작사 ,배급사 ,등급 ,장르 ,감독 ,배우 
54,조작된 도시,2017-02-09,"20,143,992,587",0.60%,"20,143,992,587","2,515,501","2,515,501","1,019","62,241",한국,한국,"(주)티피에스컴퍼니,(주)영화사심플렉스,컬쳐메이트",(주)씨제이이엔엠,15세이상관람가,"범죄,액션",박광현,"지창욱,심은경,안재홍,오정세,김상호,김민교,김기천,이하늬,박재민,박정환,박주현,박준규,박지홍,장민준,전영욱,정근수,정상문,신동호,신민철,정이삭,오준표,오지홍,조진규,윤성민,최경미,최경식,최창국,이민호,이민호,이상진,이석,이석,이수빈,한성관,이유진,이정훈,이정훈,이종혁,노남석,백승철,손강국,한지은,박지후,오재세,김슬기,박경혜,권태원,이성우,하성광,승의열,임용순,임지수,이도국,엄지만,서이안,배민정,김회진,한대훈"
55,보스 베이비,2017-05-03,"18,936,306,704",0.50%,"18,936,306,704","2,452,245","2,452,245","1,116","48,379",미국,미국,,(주)씨제이이엔엠,전체관람가,"애니메이션,코미디,가족",톰 맥그라스,"알렉 볼드윈,리사 쿠드로,스티브 부세미,토비 맥과이어,지미 키멜"
56,조선명탐정: 흡혈괴마의 비밀,2018-02-08,"19,822,789,764",0.60%,"19,822,789,764","2,444,136","2,444,136","1,249","74,953",한국,한국,청년필름(주),(주)쇼박스,12세이상관람가,"사극,어드벤처,코미디",김석윤,"김명민,오달수,김지원,김범,이민기,지웅배,이대현,이소희,이재웅,백승진,이정민,김정화,서지은,김탁호,김태윤,김태희,김현주,류현상,민성주,박동석,전건익,전현우,박지선,김태호,박지현,김건,최유진,김미란,김상일,김영우,김영진,한성희,염동헌,송훈,강덕중,조한준,윤상훈,장유화,현우"
57,재심,2017-02-15,"19,266,319,637",0.50%,"19,266,319,637","2,421,197","2,421,197",935,"68,402",한국,한국,(주)이디오플랜,"오퍼스픽쳐스(유),CGV아트하우스",15세이상관람가,드라마,김태윤,"정우,강하늘,김해숙,이동휘,한재영,이경영,박희정,우상기,조해진,유지현,이다은,이동희,이동준,이승훈,한하늘,이정수,이정은,이종재,김진욱,김소진,김하나,최정헌,전소현,우상기,민진웅,김영재,하성광,곽자형,백익남"
58,신비한 동물들과 그린델왈드의 범죄,2018-11-14,"20,816,583,118",0.60%,"20,816,583,118","2,414,062","2,414,062","1,601","76,846",미국,미국,,워너브러더스 코리아(주),12세이상관람가,판타지,데이빗 예이츠,"에디 레드메인,캐서린 워터스턴,앨리슨 수돌,댄 포글러,에즈라 밀러,주드 로,조니 뎁,칼럼 터너,조 크라비츠,수현"
59,박열,2017-06-28,"18,095,295,795",0.50%,"18,095,295,795","2,359,497","2,359,497","1,176","78,501",한국,한국,(유)박열문화전문회사,메가박스중앙(주)플러스엠,12세이상관람가,드라마,이준익,"이제훈,최희서,김인우,권율,민진웅,이형석,박진성,배정환,서동기,정무진,정승채,조박,윤재국,이경수,이동욱,이병훈,이성규,이승환,이신우,이영상,이재성,이정현,이종민,홍준석,달시 파켓,김준한,최정헌,백수장,이정현,정준원,류성현,박기륭,김성철,정태야,김희상"
60,모아나,2017-01-12,"18,056,417,307",0.50%,"18,056,417,307","2,310,206","2,310,206",953,"53,162",미국,미국,,월트디즈니컴퍼니코리아 유한책임회사,전체관람가,애니메이션,"론 클레멘츠,존 머스커","드웨인 존슨,아우이 크라발호,알란 터딕,제메인 클레멘트,테무에라 모리슨"
61,메이즈 러너: 데스 큐어,2018-01-17,"18,902,873,104",0.50%,"18,902,873,104","2,299,732","2,299,732","1,090","58,918",미국,미국,,이십세기폭스코리아(주),12세이상관람가,"액션,SF,스릴러",웨스 볼,"딜런 오브라이언,토마스 생스터,카야 스코델라리오,이기홍"
62,맘마미아!2,2018-08-08,"19,607,520,003",0.50%,"19,607,520,003","2,293,884","2,293,884",750,"59,060",미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),12세이상관람가,뮤지컬,올 파커,"아만다 사이프리드,릴리 제임스,메릴 스트립,피어스 브로스넌,제레미 어바인,콜린 퍼스,휴 스키너,스텔란 스카스가드,조쉬 딜란,줄리 월터스,알렉사 데이비스,크리스틴 바란스키,제시카 키나 윈,도미닉 쿠퍼,셰어,앤디 가르시아"
63,레디 플레이어 원,2018-03-28,"19,933,108,071",0.60%,"19,933,108,071","2,254,430","2,254,430","1,079","77,173",미국,미국,,워너브러더스 코리아(주),12세이상관람가,"액션,SF,어드벤처",스티븐 스필버그,"마크 라이런스,사이먼 페그,올리비아 쿡,타이 쉐리던,벤 멘델슨,T.J. 밀러,모리사키 윈"
64,마스터,2016-12-21,"18,283,595,800",0.50%,"58,068,236,865","2,215,266","7,150,586","1,245","56,141",한국,한국,영화사 집,(주)씨제이이엔엠,15세이상관람가,"액션,범죄",조의석,"이병헌,강동원,김우빈,엄지원,박해수,오달수,진경,김정우,장한별,이승용,김대현,홍성덕,우도환,배정남,조현철,정원중,주석태,송영학,이도국,김태훈,강지혜"
65,로건,2017-03-01,"18,391,060,223",0.50%,"18,391,060,223","2,169,109","2,169,109",954,"68,709",미국,미국,,"월트디즈니컴퍼니코리아 유한책임회사,이십세기폭스코리아(주)",청소년관람불가,"액션,SF",제임스 맨골드,"휴 잭맨,패트릭 스튜어트,보이드 홀브룩,스테판 머천트,리차드 E. 그랜트,에릭 라 살,엘리스 닐"
66,원더 우먼,2017-05-31,"17,468,588,886",0.50%,"17,468,588,886","2,165,401","2,165,401","1,034","57,818",미국,미국,,워너브러더스 코리아(주),12세이상관람가,"액션,어드벤처,판타지,SF",팻티 젠킨스,"갤 가돗,로빈 라이트,크리스 파인,데이빗 듈리스,코니 닐슨,엘레나 아나야"
67,겟 아웃,2017-05-17,"17,433,925,275",0.50%,"17,433,925,275","2,138,425","2,138,425",945,"56,550",미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,"공포(호러),미스터리,스릴러,드라마",조던 필,"다니엘 칼루야,앨리슨 윌리암스,브래들리 휘트포드,캐서린 키너"
68,명당,2018-09-19,"17,900,775,524",0.50%,"17,900,775,524","2,087,474","2,087,474","1,117","58,450",한국,한국,(주)주피터필름,메가박스중앙(주)플러스엠,12세이상관람가,사극,박희곤,"조승우,송영재,지성,김성균,백윤식,문채원,유재명,박충선,이원근,김민재,강태오,이가희,이규섭,이동희,이세희,이수아,이성훈,이유리,이정현,김준영,이주연,이창석,김진혁,안성봉,김하림,박기태,임지은,정재용,정재헌,박지현,정한길,정혜경,조성환,최선호,김규선,김도연,김동규,김동현,최우석,홍은진,홍준호,김선문,김서현,김서연,김기태,허성태,전신환,손성찬,홍완표,정종열,심희섭,이육헌,이종윤,백인권,배진호,조현식,이정민,이정빈,이승철"
69,혹성탈출: 종의 전쟁,2017-08-15,"16,854,482,778",0.50%,"16,854,482,778","2,051,315","2,051,315","1,017","44,543",미국,미국,,이십세기폭스코리아(주),12세이상관람가,"액션,어드벤처,드라마,SF",맷 리브스,"앤디 서키스,우디 해럴슨,스티브 잔,주디 그리어,타이 올슨,채드 룩,티모시 웨버,마이클 아담스웨이트,라우로 차트랜드,스티브 바란칙"
70,협상,2018-09-19,"17,032,133,166",0.50%,"17,032,133,166","1,967,721","1,967,721",919,"57,926",한국,한국,"(주)제이케이필름,그리고픽처스,(주)씨제이이엔엠",(주)씨제이이엔엠,15세이상관람가,범죄,이종석,"현빈,손예진,김상호,장영남,장광,조영진,이문식,이현,이동희,김준영,김지성,이주영,이지훈,이주환,안성봉,김희진,유관형,박수영,장민정,박영수,박지훈,정재호,정지상,정휘욱,김보민,김선희,김송이,김유진,이학주,차래형,박형수,이시아,최병모,박성근,어성욱,김보민,곽자형,김그림,윤성우,정인겸,김민상,여민구,배서하,곽민규"
71,애나벨 : 인형의 주인,2017-08-10,"15,527,492,238",0.40%,"15,527,492,238","1,934,270","1,934,270","1,006","35,103",미국,미국,,워너브러더스 코리아(주),15세이상관람가,공포(호러),데이비드 F. 샌드버그,"스테파니 시그만,알리시아 벨라 베일리,미란다 오토,탈리타 베이트먼"
72,노무현입니다,2017-05-25,"14,559,017,612",0.40%,"14,559,017,612","1,855,489","1,855,489",775,"61,330",한국,한국,영화사 풀,"CGV아트하우스,영화사 풀",12세이상관람가,다큐멘터리,이창재,"노무현,이상호"
73,마약왕,2018-12-19,"15,784,724,552",0.40%,"15,784,724,552","1,813,594","1,813,594","1,297","41,658",한국,한국,(주)하이브미디어코프,(주)쇼박스,청소년관람불가,"범죄,드라마",우민호,"송강호,조정석,배두나,김소진,김대명,이희준,조우진,이성민,김홍파,김근영,강민석,강민수,김남우,김동환,김명희,김시원,김연주,김우진,김윤수,김정호,김주연,김주영,김주영,김준한,김준형,김지은,김형태,김혜진,김혜진,류대식,문상호,박미희,송원종,유승희,윤세현,이병희,이선민,이수정,이수현,이승진,이시현,이영태,이영호,이은주,이주원,이지혜,이창훈,이현정,이호철,정재원,최준혁,한동희,한송희,한지혜,이봉련,한창현,박경혜,안다정,유재명,이중옥,이서환,홍인,강덕중,염석무,엄지만,조서연,이지혜,박선영,이승찬"
74,저스티스 리그,2017-11-15,"14,629,692,795",0.40%,"14,629,692,795","1,786,386","1,786,386","1,308","73,393",미국,미국,,워너브러더스 코리아(주),12세이상관람가,"액션,어드벤처,판타지,SF",잭 스나이더,"벤 애플렉,갤 가돗,제이슨 모모아,레이 피셔,에즈라 밀러,헨리 카빌,J.K. 시몬스,윌렘 데포,제레미 아이언스,앰버 허드,코니 닐슨,에이미 아담스,다이안 레인"
75,킬러의 보디가드,2017-08-30,"14,020,592,300",0.40%,"14,020,592,300","1,721,824","1,721,824",482,"42,005",미국,미국,,"(주)제이앤씨미디어그룹,TCO(주)더콘텐츠온",15세이상관람가,"액션,코미디",패트릭 휴즈,"라이언 레이놀즈,사무엘 L. 잭슨,셀마 헤이엑,게리 올드만"
76,쥬만지: 새로운 세계,2018-01-03,"13,835,919,864",0.40%,"13,835,919,864","1,711,246","1,711,246",791,"41,818",미국,미국,,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,12세이상관람가,"액션,어드벤처",제이크 캐스단,"드웨인 존슨,잭 블랙,케빈 하트,카렌 길런,매디슨 아이스먼"
77,콩: 스컬 아일랜드,2017-03-08,"13,990,563,383",0.40%,"13,990,563,383","1,689,717","1,689,717",984,"56,425",미국,미국,,워너브러더스 코리아(주),12세이상관람가,"액션,어드벤처,판타지",조던 복트-로버츠,"톰 히들스턴,브리 라슨,사무엘 L. 잭슨,존 굿맨"
78,23 아이덴티티,2017-02-22,"13,609,648,135",0.40%,"13,609,648,135","1,675,819","1,675,819",952,"44,104",미국,미국,,유니버설픽쳐스인터내셔널 코리아(유),15세이상관람가,스릴러,M. 나이트 샤말란,"제임스 맥어보이,안야 테일러 조이,헤일리 루 리차드슨,베티 버클리,브래드 윌리엄 헨크,킴 디렉터,스털링 K. 브라운"
79,임금님의 사건수첩,2017-04-26,"12,651,193,723",0.40%,"12,651,193,723","1,635,003","1,635,003","1,054","53,005",한국,한국,"(주)영화사람,(주)씨제이이엔엠,(주)더타워픽쳐스",(주)씨제이이엔엠,12세이상관람가,"코미디,어드벤처,액션",문현성,"이선균,안재홍,김희원,주진모,장영남,경수진,정해인,조영진,박용균,박정민,박진욱,박형수,서병철,심상용,안용우,조제웅,유하나,윤기현,이상원,이승일,이승훈,이영호,이웅희,이재현,이재환,이정민,이주원,최용훈,김종훈,김정영,장문규,김응수,홍기준,강찬희,송훈,임용순,정태야"
80,창궐,2018-10-25,"13,275,772,490",0.40%,"13,275,772,490","1,599,290","1,599,290","1,351","60,687",한국,한국,"리양필름(주),영화사 이창",(주)넥스트엔터테인먼트월드(NEW),15세이상관람가,"사극,액션",김성훈,"현빈,장유화,장동건,조우진,정만식,이선빈,김의성,조달환,박진우,서지혜,한지은,공정환,김태우,이승일,이동훈,이상준,이상훈,이승주,배정환,이우성,이우정,이재남,이정민,이정민,김주혁,서지은,이진용,이창훈,이형원,김태경,김태윤,김태희,김하진,나대한,민경옥,박경관,박성빈,임용순,장현,장윤정,박종범,정수연,박지아,박지원,정재훈,박태민,김현욱,김현욱,강정진,조민아,최규리,최아영,김다연,김다연,김대현,최재영,한아름,한지혜,한지혜,편광진,황원일,김성태,김은진,김수지,김승환,김성규,김제형,오재세,한성희,허성태,허준석,조윤서,송훈,김성준,김대곤,조한준,전운종,주광현,이유진,정현국,오일용,김성준,김지수,정선희,정선희,이민혁,이상훈,안수민,윤석동"
81,성난황소,2018-11-22,"13,236,490,737",0.40%,"13,236,490,737","1,593,386","1,593,386","1,010","48,932",한국,한국,"주식회사 플러스미디어엔터테인먼트,(주)비에이엔터테인먼트",(주)쇼박스,15세이상관람가,"범죄,액션",김민호,"마동석,송지효,김성오,박지환,이동진,박혜림,김재철,이연주,신수경,이창훈,김흥태,노성후,장혁진,박지훈,박진성,김산,김민재,김수진,김용빈,김수진,이성우,배진웅,정인기,최홍일,서문호,황재열,이세영"
82,도어락,2018-12-05,"12,792,097,886",0.40%,"12,792,097,886","1,559,616","1,559,616",954,"53,732",한국,한국,(주)영화사피어나,메가박스중앙(주)플러스엠,15세이상관람가,"스릴러,드라마",이권,"공효진,김예원,김성오,조복래,이가섭,이천희,김동규,김보경,김유정,김지한,김지현,백민준,이승창,장효석,한지은,배유리,배명진,차엽,윤종석,이장유,이홍내,손영희,정종우,박초연"
83,리틀 포레스트,2018-02-28,"11,929,202,185",0.30%,"11,929,202,185","1,506,269","1,506,269",884,"68,414",한국,한국,(주)영화사수박,메가박스중앙(주)플러스엠,전체관람가,드라마,임순례,"김태리,류준열,문소리,진기주,홍성덕,이광용,이상준,김재훈,이유진,김정은,김주은,이태영,김지윤,오수엽,박미현,박민지,박성준,임정희,박수현,박정희,박종찬,김혁,김호,강민지,김다정,김동혁,김명희,최원석,최혜림,김소정,김수현,김은영,김예슬,전국향,장재희,정준원,김현지"
84,부라더,2017-11-02,"11,783,109,998",0.30%,"11,783,109,998","1,492,903","1,492,903",889,"54,976",한국,한국,"(주)홍필름,(주)수필름",메가박스중앙(주)플러스엠,12세이상관람가,코미디,장유정,"마동석,이동휘,이하늬,배준수,석정호,신은영,안백승,안승주,채지혜,이성은,이수민,이은정,한명순,이재민,이하은,황인주,황종환,김근영,이봉련,허성태,손영순,서현철,김강현,류정수,송상은,윤태희,정순원,강지혜"
85,위대한 쇼맨,2017-12-20,"11,513,917,500",0.30%,"11,513,917,500","1,403,019","1,403,019",702,"36,360",미국,미국,,"월트디즈니컴퍼니코리아 유한책임회사,이십세기폭스코리아(주)",12세이상관람가,"드라마,뮤지컬",마이클 그레이시,"휴 잭맨,잭 에프런,미쉘 윌리엄스,레베카 퍼거슨,젠데이아 콜먼"
86,기억의 밤,2017-11-29,"10,653,271,160",0.30%,"10,653,271,160","1,387,779","1,387,779",759,"53,003",한국,한국,(주)비에이엔터테인먼트,"메가박스중앙(주)플러스엠,주식회사 키위컴퍼니",15세이상관람가,"미스터리,스릴러",장항준,"강하늘,김무열,문성근,나영희,최고,박윤식,박재영,이동근,이동진,이승용,남명렬,김현목,이성우,이나라,안민영,박경찬"
87,골든슬럼버,2018-02-14,"11,412,768,798",0.30%,"11,412,768,798","1,387,508","1,387,508",833,"42,991",한국,한국,영화사 집,(주)씨제이이엔엠,15세이상관람가,"범죄,드라마",노동석,"강동원,김의성,한효주,김성균,김대명,윤계상,이준혁,정소민,최우식,유재명,차순배,김시은,이강희,이경훈,이상원,박혜영,김재영,방한솔,이예림,김종호,손영진,신경철,이진구,이하늘,김지희,김지희,김진성,오기환,남은정,박다은,박서연,박성희,박시은,박은영,전한나,박정민,정신영,정연주,박지선,박지현,조영진,김건,최재호,최진호,최혜영,한대훈,황준혁,김소정,김수영,김우진,김승호,김유정,오륭,염혜란,박건아,노수산나,이학주,우상기,원현준,김승훈,김미경,윤부진,곽자형,이상희,윤재인,정인겸,김서원,정미형,황재열,조승구,이승민"
